;date;year;mounth;day;weekday;temp;pres;prec;wind;absenteeism;0;1;2;3;4;5;6;7;8;9;10
283;20130409;2013;4;9;2;8;752;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
284;20130410;2013;4;10;3;8;754;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
285;20130411;2013;4;11;4;5;760;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
286;20130412;2013;4;12;5;4;757;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
287;20130413;2013;4;13;6;8;746;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
288;20130415;2013;4;15;1;5;756;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
289;20130416;2013;4;16;2;4;757;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
290;20130417;2013;4;17;3;6;748;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
291;20130418;2013;4;18;4;3;747;1;2.0;3;0;0;0;1;0;0;0;0;0;0;0
292;20130419;2013;4;19;5;3;750;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
293;20130420;2013;4;20;6;5;751;1;1.0;4;0;0;0;0;1;0;0;0;0;0;0
294;20130422;2013;4;22;1;10;753;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
295;20130423;2013;4;23;2;13;750;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
296;20130424;2013;4;24;3;14;742;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
297;20130425;2013;4;25;4;8;745;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
298;20130426;2013;4;26;5;7;753;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
299;20130427;2013;4;27;6;14;751;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
300;20130429;2013;4;29;1;6;744;3;4.0;3;0;0;0;1;0;0;0;0;0;0;0
301;20130430;2013;4;30;2;10;740;0;4.0;1;0;1;0;0;0;0;0;0;0;0;0
302;20130506;2013;5;6;1;12;755;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
303;20130507;2013;5;7;2;8;751;1;9.0;3;0;0;0;1;0;0;0;0;0;0;0
304;20130508;2013;5;8;3;22;747;1;5.0;3;0;0;0;1;0;0;0;0;0;0;0
305;20130513;2013;5;13;1;4;749;0;4.0;1;0;1;0;0;0;0;0;0;0;0;0
306;20130514;2013;5;14;2;8;752;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
307;20130515;2013;5;15;3;15;743;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
308;20130516;2013;5;16;4;12;749;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
309;20130517;2013;5;17;5;10;750;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
310;20130518;2013;5;18;6;8;739;1;8.0;2;0;0;1;0;0;0;0;0;0;0;0
311;20130520;2013;5;20;1;9;742;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
312;20130521;2013;5;21;2;9;743;0;5.0;2;0;0;1;0;0;0;0;0;0;0;0
313;20130522;2013;5;22;3;13;744;1;6.0;1;0;1;0;0;0;0;0;0;0;0;0
314;20130523;2013;5;23;4;9;739;0;8.0;2;0;0;1;0;0;0;0;0;0;0;0
315;20130524;2013;5;24;5;13;748;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
316;20130525;2013;5;25;6;11;751;0;2.0;0;1;0;0;0;0;0;0;0;0;0;0
317;20130527;2013;5;27;1;16;748;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
318;20130528;2013;5;28;2;16;745;0;4.0;1;0;1;0;0;0;0;0;0;0;0;0
319;20130529;2013;5;29;3;10;750;0;3.0;0;1;0;0;0;0;0;0;0;0;0;0
320;20130530;2013;5;30;4;16;750;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
321;20130531;2013;5;31;5;11;744;0;3.0;0;1;0;0;0;0;0;0;0;0;0;0
322;20130601;2013;6;1;6;11;748;0;5.0;1;0;1;0;0;0;0;0;0;0;0;0
323;20130603;2013;6;3;1;11;743;0;4.0;0;1;0;0;0;0;0;0;0;0;0;0
324;20130604;2013;6;4;2;14;746;0;3.0;0;1;0;0;0;0;0;0;0;0;0;0
325;20130605;2013;6;5;3;13;748;1;2.0;0;1;0;0;0;0;0;0;0;0;0;0
326;20130606;2013;6;6;4;14;751;0;3.0;0;1;0;0;0;0;0;0;0;0;0;0
327;20130607;2013;6;7;5;20;754;0;2.0;0;1;0;0;0;0;0;0;0;0;0;0
328;20130608;2013;6;8;6;21;750;0;5.0;0;1;0;0;0;0;0;0;0;0;0;0
329;20130610;2013;6;10;1;19;738;0;2.0;0;1;0;0;0;0;0;0;0;0;0;0
330;20130611;2013;6;11;2;16;741;0;4.0;0;1;0;0;0;0;0;0;0;0;0;0
331;20120903;2012;9;3;1;23;741;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
332;20120904;2012;9;4;2;19;745;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
333;20120905;2012;9;5;3;16;744;0;4.0;1;0;1;0;0;0;0;0;0;0;0;0
334;20120906;2012;9;6;4;12;751;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
335;20120907;2012;9;7;5;19;752;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
336;20120910;2012;9;10;1;25;755;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
337;20120911;2012;9;11;2;24;750;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
338;20120912;2012;9;12;3;26;745;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
339;20120913;2012;9;13;4;17;748;1;;1;0;1;0;0;0;0;0;0;0;0;0
340;20120914;2012;9;14;5;18;744;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
341;20120915;2012;9;15;6;12;741;0;10.0;0;1;0;0;0;0;0;0;0;0;0;0
342;20120917;2012;9;17;1;13;748;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
343;20120918;2012;9;18;2;20;742;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
344;20120919;2012;9;19;3;12;740;3;1.0;1;0;1;0;0;0;0;0;0;0;0;0
345;20120920;2012;9;20;4;11;744;1;5.0;2;0;0;1;0;0;0;0;0;0;0;0
346;20120921;2012;9;21;5;11;747;1;6.0;2;0;0;1;0;0;0;0;0;0;0;0
347;20120922;2012;9;22;6;10;751;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
348;20120924;2012;9;24;1;12;752;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
349;20120925;2012;9;25;2;12;757;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
350;20120926;2012;9;26;3;16;754;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
351;20120927;2012;9;27;4;15;748;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
352;20120928;2012;9;28;5;14;750;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
353;20120929;2012;9;29;6;11;757;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
354;20120908;2012;9;8;6;21;753;0;3.0;0;1;0;0;0;0;0;0;0;0;0;0
355;20121001;2012;10;1;1;13;754;0;;3;0;0;0;1;0;0;0;0;0;0;0
356;20121002;2012;10;2;2;14;753;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
357;20121003;2012;10;3;3;16;750;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
358;20121004;2012;10;4;4;14;746;0;8.0;3;0;0;0;1;0;0;0;0;0;0;0
359;20121005;2012;10;5;5;8;750;0;5.0;3;0;0;0;1;0;0;0;0;0;0;0
360;20121006;2012;10;6;6;5;754;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
361;20121008;2012;10;8;1;9;752;1;4.0;2;0;0;1;0;0;0;0;0;0;0;0
362;20121009;2012;10;9;2;11;748;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
363;20121010;2012;10;10;3;5;758;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
364;20121011;2012;10;11;4;5;763;0;;2;0;0;1;0;0;0;0;0;0;0;0
365;20121012;2012;10;12;5;6;762;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
366;20121013;2012;10;13;6;5;764;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
367;20121015;2012;10;15;1;7;761;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
368;20121016;2012;10;16;2;10;757;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
369;20121017;2012;10;17;3;12;753;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
370;20121018;2012;10;18;4;7;755;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
371;20121019;2012;10;19;5;3;756;0;;3;0;0;0;1;0;0;0;0;0;0;0
372;20121020;2012;10;20;6;5;747;1;3.0;2;0;0;1;0;0;0;0;0;0;0;0
373;20121022;2012;10;22;1;2;745;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
374;20121023;2012;10;23;2;1;738;2;;3;0;0;0;1;0;0;0;0;0;0;0
375;20121024;2012;10;24;3;-5;748;2;1.0;1;0;1;0;0;0;0;0;0;0;0;0
376;20121025;2012;10;25;4;-3;758;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
377;20121026;2012;10;26;5;-2;760;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
378;20121027;2012;10;27;6;2;757;0;10.0;2;0;0;1;0;0;0;0;0;0;0;0
379;20121029;2012;10;29;1;7;752;0;5.0;2;0;0;1;0;0;0;0;0;0;0;0
380;20121030;2012;10;30;2;1;754;2;2.0;2;0;0;1;0;0;0;0;0;0;0;0
381;20121101;2012;11;1;4;0;766;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
382;20121102;2012;11;2;5;0;763;0;7.0;2;0;0;1;0;0;0;0;0;0;0;0
383;20121103;2012;11;3;6;3;749;0;4.0;1;0;1;0;0;0;0;0;0;0;0;0
384;20121112;2012;11;12;1;0;737;1;9.0;2;0;0;1;0;0;0;0;0;0;0;0
385;20121113;2012;11;13;2;-2;744;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
386;20121114;2012;11;14;3;-5;758;2;9.0;1;0;1;0;0;0;0;0;0;0;0;0
387;20121115;2012;11;15;4;0;750;0;8.0;2;0;0;1;0;0;0;0;0;0;0;0
388;20121116;2012;11;16;5;-1;740;2;5.0;1;0;1;0;0;0;0;0;0;0;0;0
389;20121117;2012;11;17;6;-4;754;2;8.0;2;0;0;1;0;0;0;0;0;0;0;0
390;20121119;2012;11;19;1;-2;750;2;1.0;2;0;0;1;0;0;0;0;0;0;0;0
391;20121120;2012;11;20;2;-9;763;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
392;20121121;2012;11;21;3;-9;759;2;10.0;2;0;0;1;0;0;0;0;0;0;0;0
393;20121122;2012;11;22;4;-4;752;2;7.0;2;0;0;1;0;0;0;0;0;0;0;0
394;20121123;2012;11;23;5;-12;753;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
395;20121124;2012;11;24;6;-7;750;2;4.0;3;0;0;0;1;0;0;0;0;0;0;0
396;20121126;2012;11;26;1;-14;754;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
397;20121127;2012;11;27;2;-15;762;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
398;20121128;2012;11;28;3;-18;760;0;;1;0;1;0;0;0;0;0;0;0;0;0
399;20121129;2012;11;29;4;-14;749;2;3.0;2;0;0;1;0;0;0;0;0;0;0;0
400;20121130;2012;11;30;5;-17;751;2;1.0;1;0;1;0;0;0;0;0;0;0;0;0
401;20121201;2012;12;1;6;-22;758;2;2.0;3;0;0;0;1;0;0;0;0;0;0;0
402;20121203;2012;12;3;1;-16;762;2;2.0;2;0;0;1;0;0;0;0;0;0;0;0
403;20121204;2012;12;4;2;-17;760;0;7.0;3;0;0;0;1;0;0;0;0;0;0;0
404;20121205;2012;12;5;3;-13;756;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
405;20121206;2012;12;6;4;-17;765;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
406;20121207;2012;12;7;5;-12;753;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
407;20121208;2012;12;8;6;-15;759;0;;3;0;0;0;1;0;0;0;0;0;0;0
408;20121210;2012;12;10;1;-26;759;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
409;20121211;2012;12;11;2;-32;763;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
410;20121212;2012;12;12;3;-33;762;0;;6;0;0;0;0;0;0;1;0;0;0;0
411;20121213;2012;12;13;4;-35;765;0;;9;0;0;0;0;0;0;0;0;0;1;0
412;20121214;2012;12;14;5;-36;769;0;;6;0;0;0;0;0;0;1;0;0;0;0
413;20121215;2012;12;15;6;-34;774;0;1.0;0;1;0;0;0;0;0;0;0;0;0;0
414;20121217;2012;12;17;1;-30;774;2;4.0;4;0;0;0;0;1;0;0;0;0;0;0
415;20121218;2012;12;18;2;-35;774;0;2.0;6;0;0;0;0;0;0;1;0;0;0;0
416;20121219;2012;12;19;3;-32;775;0;7.0;5;0;0;0;0;0;1;0;0;0;0;0
417;20121220;2012;12;20;4;-27;776;2;2.0;3;0;0;0;1;0;0;0;0;0;0;0
418;20121221;2012;12;21;5;-29;779;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
419;20121222;2012;12;22;6;-24;767;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
420;20121224;2012;12;24;1;-20;748;2;2.0;1;0;1;0;0;0;0;0;0;0;0;0
421;20121225;2012;12;25;2;-24;757;0;;1;0;1;0;0;0;0;0;0;0;0;0
422;20121226;2012;12;26;3;-24;761;0;2.0;0;1;0;0;0;0;0;0;0;0;0;0
423;20121227;2012;12;27;4;-22;771;0;5.0;0;1;0;0;0;0;0;0;0;0;0;0
424;20121228;2012;12;28;5;-14;766;2;7.0;0;1;0;0;0;0;0;0;0;0;0;0
425;20121229;2012;12;29;6;-10;758;2;7.0;1;0;1;0;0;0;0;0;0;0;0;0
426;20140113;2014;1;13;1;-12;761;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
427;20140114;2014;1;14;2;-8;755;2;3.0;2;0;0;1;0;0;0;0;0;0;0;0
428;20140115;2014;1;15;3;-6;758;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
429;20140116;2014;1;16;4;-3;756;0;6.0;2;0;0;1;0;0;0;0;0;0;0;0
430;20140117;2014;1;17;5;-6;756;2;4.0;2;0;0;1;0;0;0;0;0;0;0;0
431;20140118;2014;1;18;6;-11;764;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
432;20140120;2014;1;20;1;-4;746;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
433;20140121;2014;1;21;2;-14;744;0;6.0;2;0;0;1;0;0;0;0;0;0;0;0
434;20140122;2014;1;22;3;-18;753;0;6.0;2;0;0;1;0;0;0;0;0;0;0;0
435;20140123;2014;1;23;4;-18;762;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
